Trade Date,Underlying,Product Type,Exchange,Volume
2009/08/21,SPY,S,CBOE,532241
2009/08/24,SPY,S,CBOE,217175
2009/08/25,SPY,S,CBOE,305020
2009/08/26,SPY,S,CBOE,220379
2009/08/27,SPY,S,CBOE,273151
2009/08/28,SPY,S,CBOE,310237
2009/08/31,SPY,S,CBOE,319238
2009/09/01,SPY,S,CBOE,552304
2009/09/02,SPY,S,CBOE,284644
2009/09/03,SPY,S,CBOE,282808
2009/09/04,SPY,S,CBOE,334014
2009/09/08,SPY,S,CBOE,241657
2009/09/09,SPY,S,CBOE,499626
2009/09/10,SPY,S,CBOE,367241
2009/09/11,SPY,S,CBOE,384163
2009/09/14,SPY,S,CBOE,276432
2009/09/15,SPY,S,CBOE,488546
2009/09/16,SPY,S,CBOE,611373
2009/09/17,SPY,S,CBOE,606723
2009/09/18,SPY,S,CBOE,557607
2009/09/21,SPY,S,CBOE,167662
2009/09/22,SPY,S,CBOE,187835
2009/09/23,SPY,S,CBOE,414963
2009/09/24,SPY,S,CBOE,307730
2009/09/25,SPY,S,CBOE,297542
2009/09/28,SPY,S,CBOE,218054
2009/09/29,SPY,S,CBOE,238999
2009/09/30,SPY,S,CBOE,408485
2009/10/01,SPY,S,CBOE,504671
2009/10/02,SPY,S,CBOE,429405
2009/10/05,SPY,S,CBOE,207926
2009/10/06,SPY,S,CBOE,341536
2009/10/07,SPY,S,CBOE,218469
2009/10/08,SPY,S,CBOE,309864
2009/10/09,SPY,S,CBOE,176562
2009/10/12,SPY,S,CBOE,307865
2009/10/13,SPY,S,CBOE,207839
2009/10/14,SPY,S,CBOE,342269
2009/10/15,SPY,S,CBOE,380353
2009/10/16,SPY,S,CBOE,327126
2009/10/19,SPY,S,CBOE,223630
2009/10/20,SPY,S,CBOE,268520
2009/10/21,SPY,S,CBOE,391885
2009/10/22,SPY,S,CBOE,339021
2009/10/23,SPY,S,CBOE,291214
2009/10/26,SPY,S,CBOE,314568
2009/10/27,SPY,S,CBOE,341467
2009/10/28,SPY,S,CBOE,521358
2009/10/29,SPY,S,CBOE,330490
2009/10/30,SPY,S,CBOE,644046
2009/11/02,SPY,S,CBOE,581262
2009/11/03,SPY,S,CBOE,280123
2009/11/04,SPY,S,CBOE,386202
2009/11/05,SPY,S,CBOE,261937
2009/11/06,SPY,S,CBOE,422844
2009/11/09,SPY,S,CBOE,427720
2009/11/10,SPY,S,CBOE,279415
2009/11/11,SPY,S,CBOE,442952
2009/11/12,SPY,S,CBOE,364299
2009/11/13,SPY,S,CBOE,231473
2009/11/16,SPY,S,CBOE,373572
2009/11/17,SPY,S,CBOE,323712
2009/11/18,SPY,S,CBOE,302945
2009/11/19,SPY,S,CBOE,368285
2009/11/20,SPY,S,CBOE,308686
2009/11/23,SPY,S,CBOE,292287
2009/11/24,SPY,S,CBOE,213921
2009/11/25,SPY,S,CBOE,447722
2009/11/27,SPY,S,CBOE,355268
2009/11/30,SPY,S,CBOE,343723
2009/12/01,SPY,S,CBOE,298571
2009/12/02,SPY,S,CBOE,321104
2009/12/03,SPY,S,CBOE,264270
2009/12/04,SPY,S,CBOE,451337
2009/12/07,SPY,S,CBOE,219149
2009/12/08,SPY,S,CBOE,336900
2009/12/09,SPY,S,CBOE,316004
2009/12/10,SPY,S,CBOE,374448
2009/12/11,SPY,S,CBOE,297331
2009/12/14,SPY,S,CBOE,351426
2009/12/15,SPY,S,CBOE,297807
2009/12/16,SPY,S,CBOE,462754
2009/12/17,SPY,S,CBOE,721394
2009/12/18,SPY,S,CBOE,513812
2009/12/21,SPY,S,CBOE,320888
2009/12/22,SPY,S,CBOE,237531
2009/12/23,SPY,S,CBOE,231018
2009/12/24,SPY,S,CBOE,103479
2009/12/28,SPY,S,CBOE,279139
2009/12/29,SPY,S,CBOE,218502
2009/12/30,SPY,S,CBOE,191148
2009/12/31,SPY,S,CBOE,272952
2010/01/04,SPY,S,CBOE,236706
2010/01/05,SPY,S,CBOE,163651
2010/01/06,SPY,S,CBOE,183157
2010/01/07,SPY,S,CBOE,297743
2010/01/08,SPY,S,CBOE,230609
2010/01/11,SPY,S,CBOE,271670
2010/01/12,SPY,S,CBOE,193890
2010/01/13,SPY,S,CBOE,354779
2010/01/14,SPY,S,CBOE,274038
2010/01/15,SPY,S,CBOE,385695
2010/01/19,SPY,S,CBOE,183305
2010/01/20,SPY,S,CBOE,246854
2010/01/21,SPY,S,CBOE,385117
2010/01/22,SPY,S,CBOE,548261
2010/01/25,SPY,S,CBOE,244781
2010/01/26,SPY,S,CBOE,332445
2010/01/27,SPY,S,CBOE,354364
2010/01/28,SPY,S,CBOE,278291
2010/01/29,SPY,S,CBOE,319963
2010/02/01,SPY,S,CBOE,500380
2010/02/02,SPY,S,CBOE,253126
2010/02/03,SPY,S,CBOE,180830
2010/02/04,SPY,S,CBOE,441834
2010/02/05,SPY,S,CBOE,670550
2010/02/08,SPY,S,CBOE,294043
2010/02/09,SPY,S,CBOE,344081
2010/02/10,SPY,S,CBOE,345852
2010/02/11,SPY,S,CBOE,438441
2010/02/12,SPY,S,CBOE,289618
2010/02/16,SPY,S,CBOE,286870
2010/02/17,SPY,S,CBOE,436029
2010/02/18,SPY,S,CBOE,373551
2010/02/19,SPY,S,CBOE,497240
2010/02/22,SPY,S,CBOE,185978
2010/02/23,SPY,S,CBOE,313370
2010/02/24,SPY,S,CBOE,194997
2010/02/25,SPY,S,CBOE,416668
2010/02/26,SPY,S,CBOE,211133
2010/03/01,SPY,S,BATS,1
2010/03/01,SPY,S,CBOE,237783
2010/03/02,SPY,S,BATS,224
2010/03/02,SPY,S,CBOE,262971
2010/03/03,SPY,S,BATS,40
2010/03/03,SPY,S,CBOE,201321
2010/03/04,SPY,S,BATS,2071
2010/03/04,SPY,S,CBOE,180461
2010/03/05,SPY,S,BATS,513
2010/03/05,SPY,S,CBOE,369535
2010/03/08,SPY,S,BATS,1212
2010/03/08,SPY,S,CBOE,307650
2010/03/09,SPY,S,BATS,1810
2010/03/09,SPY,S,CBOE,315261
2010/03/10,SPY,S,BATS,855
2010/03/10,SPY,S,CBOE,375875
2010/03/11,SPY,S,BATS,796
2010/03/11,SPY,S,CBOE,286528
2010/03/12,SPY,S,BATS,3741
2010/03/12,SPY,S,CBOE,341388
2010/03/15,SPY,S,BATS,416
2010/03/15,SPY,S,CBOE,371617
2010/03/16,SPY,S,BATS,1838
2010/03/16,SPY,S,CBOE,281110
2010/03/17,SPY,S,BATS,3017
2010/03/17,SPY,S,CBOE,619063
2010/03/18,SPY,S,BATS,2183
2010/03/18,SPY,S,CBOE,402693
2010/03/19,SPY,S,BATS,3239
2010/03/19,SPY,S,CBOE,352473
2010/03/22,SPY,S,BATS,100
2010/03/22,SPY,S,CBOE,354008
2010/03/23,SPY,S,BATS,1001
2010/03/23,SPY,S,CBOE,277781
2010/03/24,SPY,S,BATS,3511
2010/03/24,SPY,S,CBOE,329982
2010/03/25,SPY,S,BATS,3526
2010/03/25,SPY,S,CBOE,345149
2010/03/26,SPY,S,BATS,7197
2010/03/26,SPY,S,CBOE,265906
2010/03/29,SPY,S,BATS,3276
2010/03/29,SPY,S,CBOE,149889
2010/03/30,SPY,S,BATS,6681
2010/03/30,SPY,S,CBOE,219408
2010/03/31,SPY,S,BATS,7574
2010/03/31,SPY,S,CBOE,282823
2010/04/01,SPY,S,BATS,11262
2010/04/01,SPY,S,CBOE,283593
2010/04/05,SPY,S,BATS,7364
2010/04/05,SPY,S,CBOE,266908
2010/04/06,SPY,S,BATS,4893
2010/04/06,SPY,S,CBOE,239084
2010/04/07,SPY,S,BATS,5969
2010/04/07,SPY,S,CBOE,272115
2010/04/08,SPY,S,BATS,9527
2010/04/08,SPY,S,CBOE,285717
2010/04/09,SPY,S,BATS,8702
2010/04/09,SPY,S,CBOE,257857
2010/04/12,SPY,S,BATS,5828
2010/04/12,SPY,S,CBOE,251782
2010/04/13,SPY,S,BATS,12634
2010/04/13,SPY,S,CBOE,324979
2010/04/14,SPY,S,BATS,16686
2010/04/14,SPY,S,CBOE,460768
2010/04/15,SPY,S,BATS,16260
2010/04/15,SPY,S,CBOE,372388
2010/04/16,SPY,S,BATS,71934
2010/04/16,SPY,S,CBOE,777757
2010/04/19,SPY,S,BATS,23248
2010/04/19,SPY,S,CBOE,403346
2010/04/20,SPY,S,BATS,16710
2010/04/20,SPY,S,CBOE,351825
2010/04/21,SPY,S,BATS,14503
2010/04/21,SPY,S,CBOE,368063
2010/04/22,SPY,S,BATS,22535
2010/04/22,SPY,S,CBOE,383348
2010/04/23,SPY,S,BATS,19790
2010/04/23,SPY,S,CBOE,355209
2010/04/26,SPY,S,BATS,9908
2010/04/26,SPY,S,CBOE,179322
2010/04/27,SPY,S,BATS,2535
2010/04/27,SPY,S,CBOE,501607
2010/04/28,SPY,S,BATS,38646
2010/04/28,SPY,S,CBOE,383841
2010/04/29,SPY,S,BATS,20623
2010/04/29,SPY,S,CBOE,311224
2010/04/30,SPY,S,BATS,35880
2010/04/30,SPY,S,CBOE,638862
2010/05/03,SPY,S,BATS,14279
2010/05/03,SPY,S,CBOE,295971
2010/05/04,SPY,S,BATS,43931
2010/05/04,SPY,S,CBOE,656672
2010/05/05,SPY,S,BATS,39969
2010/05/05,SPY,S,CBOE,754865
2010/05/06,SPY,S,BATS,62716
2010/05/06,SPY,S,CBOE,1230987
2010/05/07,SPY,S,BATS,98800
2010/05/07,SPY,S,CBOE,1209806
2010/05/10,SPY,S,BATS,39790
2010/05/10,SPY,S,CBOE,763884
2010/05/11,SPY,S,BATS,45276
2010/05/11,SPY,S,CBOE,499787
2010/05/12,SPY,S,BATS,37039
2010/05/12,SPY,S,CBOE,429896
2010/05/13,SPY,S,BATS,28418
2010/05/13,SPY,S,CBOE,463420
2010/05/14,SPY,S,BATS,53763
2010/05/14,SPY,S,CBOE,837760
2010/05/17,SPY,S,BATS,32663
2010/05/17,SPY,S,CBOE,518914
2010/05/18,SPY,S,BATS,58499
2010/05/18,SPY,S,CBOE,594217
2010/05/19,SPY,S,BATS,65760
2010/05/19,SPY,S,CBOE,854030
2010/05/20,SPY,S,BATS,129924
2010/05/20,SPY,S,CBOE,1245363
2010/05/21,SPY,S,BATS,83024
2010/05/21,SPY,S,CBOE,1297233
2010/05/24,SPY,S,BATS,12462
2010/05/24,SPY,S,CBOE,371005
2010/05/25,SPY,S,BATS,39676
2010/05/25,SPY,S,CBOE,672352
2010/05/26,SPY,S,BATS,39519
2010/05/26,SPY,S,CBOE,610837
2010/05/27,SPY,S,BATS,35102
2010/05/27,SPY,S,CBOE,450781
2010/05/28,SPY,S,BATS,21789
2010/05/28,SPY,S,CBOE,306612
2010/06/01,SPY,S,BATS,35361
2010/06/01,SPY,S,CBOE,271041
2010/06/02,SPY,S,BATS,42431
2010/06/02,SPY,S,CBOE,287491
2010/06/03,SPY,S,BATS,40812
2010/06/03,SPY,S,CBOE,549692
2010/06/04,SPY,S,BATS,66347
2010/06/04,SPY,S,CBOE,463198
2010/06/07,SPY,S,BATS,75729
2010/06/07,SPY,S,CBOE,508470
2010/06/08,SPY,S,BATS,56194
2010/06/08,SPY,S,CBOE,564750
2010/06/09,SPY,S,BATS,39735
2010/06/09,SPY,S,CBOE,327837
2010/06/10,SPY,S,BATS,34669
2010/06/10,SPY,S,CBOE,550912
2010/06/11,SPY,S,BATS,33422
2010/06/11,SPY,S,CBOE,436061
2010/06/14,SPY,S,BATS,30999
2010/06/14,SPY,S,CBOE,316069
2010/06/15,SPY,S,BATS,28403
2010/06/15,SPY,S,CBOE,498488
2010/06/16,SPY,S,BATS,27419
2010/06/16,SPY,S,CBOE,433909
2010/06/17,SPY,S,BATS,33729
2010/06/17,SPY,S,CBOE,601269
2010/06/18,SPY,S,BATS,17392
2010/06/18,SPY,S,CBOE,354581
2010/06/21,SPY,S,BATS,27308
2010/06/21,SPY,S,CBOE,311804
2010/06/22,SPY,S,BATS,36436
2010/06/22,SPY,S,CBOE,468836
2010/06/23,SPY,S,BATS,23274
2010/06/23,SPY,S,CBOE,503919
2010/06/24,SPY,S,BATS,20777
2010/06/24,SPY,S,CBOE,595691
2010/06/25,SPY,S,BATS,31900
2010/06/25,SPY,S,CBOE,361702
2010/06/28,SPY,S,BATS,16534
2010/06/28,SPY,S,CBOE,233564
2010/06/29,SPY,S,BATS,54070
2010/06/29,SPY,S,CBOE,813257
2010/06/30,SPY,S,BATS,39313
2010/06/30,SPY,S,CBOE,405888
2010/07/01,SPY,S,BATS,55216
2010/07/01,SPY,S,CBOE,717741
2010/07/02,SPY,S,BATS,27797
2010/07/02,SPY,S,CBOE,289256
2010/07/06,SPY,S,BATS,34199
2010/07/06,SPY,S,CBOE,368606
2010/07/07,SPY,S,BATS,52302
2010/07/07,SPY,S,CBOE,421487
2010/07/08,SPY,S,BATS,50149
2010/07/08,SPY,S,CBOE,334867
2010/07/09,SPY,S,BATS,32136
2010/07/09,SPY,S,CBOE,244017
2010/07/12,SPY,S,BATS,26839
2010/07/12,SPY,S,CBOE,235408
2010/07/13,SPY,S,BATS,42685
2010/07/13,SPY,S,CBOE,344258
2010/07/14,SPY,S,BATS,41540
2010/07/14,SPY,S,CBOE,354995
2010/07/15,SPY,S,BATS,47458
2010/07/15,SPY,S,CBOE,326428
2010/07/16,SPY,S,BATS,56734
2010/07/16,SPY,S,CBOE,523987
2010/07/19,SPY,S,BATS,20329
2010/07/19,SPY,S,CBOE,233114
2010/07/20,SPY,S,BATS,28687
2010/07/20,SPY,S,CBOE,380140
2010/07/21,SPY,S,BATS,29324
2010/07/21,SPY,S,CBOE,225606
2010/07/22,SPY,S,BATS,26700
2010/07/22,SPY,S,CBOE,345968
2010/07/23,SPY,S,BATS,29932
2010/07/23,SPY,S,CBOE,314854
2010/07/26,SPY,S,BATS,23293
2010/07/26,SPY,S,CBOE,285690
2010/07/27,SPY,S,BATS,21610
2010/07/27,SPY,S,CBOE,173466
2010/07/28,SPY,S,BATS,15778
2010/07/28,SPY,S,CBOE,279786
2010/07/29,SPY,S,BATS,25890
2010/07/29,SPY,S,CBOE,372784
2010/07/30,SPY,S,BATS,20142
2010/07/30,SPY,S,CBOE,276309
2010/08/02,SPY,S,BATS,16104
2010/08/02,SPY,S,CBOE,250136
2010/08/03,SPY,S,BATS,20616
2010/08/03,SPY,S,CBOE,150963
2010/08/04,SPY,S,BATS,17292
2010/08/04,SPY,S,CBOE,147997
2010/08/05,SPY,S,BATS,13514
2010/08/05,SPY,S,CBOE,215130
2010/08/06,SPY,S,BATS,18660
2010/08/06,SPY,S,CBOE,459074
2010/08/09,SPY,S,BATS,6913
2010/08/09,SPY,S,CBOE,154010
2010/08/10,SPY,S,BATS,17434
2010/08/10,SPY,S,CBOE,287090
2010/08/11,SPY,S,BATS,26983
2010/08/11,SPY,S,CBOE,403446
2010/08/12,SPY,S,BATS,16384
2010/08/12,SPY,S,CBOE,379145
2010/08/13,SPY,S,BATS,11221
2010/08/13,SPY,S,CBOE,295982
2010/08/16,SPY,S,BATS,17420
2010/08/16,SPY,S,CBOE,200202
2010/08/17,SPY,S,BATS,21645
2010/08/17,SPY,S,CBOE,303221
2010/08/18,SPY,S,BATS,22302
2010/08/18,SPY,S,CBOE,244789
2010/08/19,SPY,S,BATS,28358
2010/08/19,SPY,S,CBOE,480198
2010/08/20,SPY,S,BATS,31975
2010/08/20,SPY,S,CBOE,409116
2010/08/23,SPY,S,BATS,13845
2010/08/23,SPY,S,CBOE,308375
2010/08/24,SPY,S,BATS,21568
2010/08/24,SPY,S,CBOE,322268
2010/08/25,SPY,S,BATS,16606
2010/08/25,SPY,S,CBOE,387337
2010/08/26,SPY,S,BATS,14778
2010/08/26,SPY,S,CBOE,323705
2010/08/27,SPY,S,BATS,25088
2010/08/27,SPY,S,CBOE,422563
2010/08/30,SPY,S,BATS,8967
2010/08/30,SPY,S,CBOE,229846
2010/08/31,SPY,S,BATS,17695
2010/08/31,SPY,S,CBOE,214342
2010/09/01,SPY,S,BATS,22651
2010/09/01,SPY,S,CBOE,402345
2010/09/02,SPY,S,BATS,14740
2010/09/02,SPY,S,CBOE,318494
2010/09/03,SPY,S,BATS,22907
2010/09/03,SPY,S,CBOE,497940
2010/09/07,SPY,S,BATS,10921
2010/09/07,SPY,S,CBOE,578485
2010/09/08,SPY,S,BATS,9219
2010/09/08,SPY,S,CBOE,354226
2010/09/09,SPY,S,BATS,14183
2010/09/09,SPY,S,CBOE,246689
2010/09/10,SPY,S,BATS,9495
2010/09/10,SPY,S,CBOE,363463
2010/09/13,SPY,S,BATS,11983
2010/09/13,SPY,S,CBOE,276339
2010/09/14,SPY,S,BATS,12397
2010/09/14,SPY,S,CBOE,236152
2010/09/15,SPY,S,BATS,17283
2010/09/15,SPY,S,CBOE,343170
2010/09/16,SPY,S,BATS,13154
2010/09/16,SPY,S,CBOE,546446
2010/09/17,SPY,S,BATS,16079
2010/09/17,SPY,S,CBOE,444263
2010/09/20,SPY,S,BATS,17402
2010/09/20,SPY,S,CBOE,383305
2010/09/21,SPY,S,BATS,13929
2010/09/21,SPY,S,CBOE,343712
2010/09/22,SPY,S,BATS,14734
2010/09/22,SPY,S,CBOE,320695
2010/09/23,SPY,S,BATS,14153
2010/09/23,SPY,S,CBOE,375396
2010/09/24,SPY,S,BATS,16370
2010/09/24,SPY,S,CBOE,339379
2010/09/27,SPY,S,BATS,9264
2010/09/27,SPY,S,CBOE,197406
2010/09/28,SPY,S,BATS,17570
2010/09/28,SPY,S,CBOE,238623
2010/09/29,SPY,S,BATS,20325
2010/09/29,SPY,S,CBOE,204923
2010/09/30,SPY,S,BATS,32493
2010/09/30,SPY,S,CBOE,525926
2010/10/01,SPY,S,BATS,28645
2010/10/01,SPY,S,CBOE,359558
2010/10/04,SPY,S,BATS,22062
2010/10/04,SPY,S,CBOE,217590
2010/10/05,SPY,S,BATS,25353
2010/10/05,SPY,S,CBOE,465415
2010/10/06,SPY,S,BATS,19626
2010/10/06,SPY,S,CBOE,298393
2010/10/07,SPY,S,BATS,25129
2010/10/07,SPY,S,CBOE,471437
2010/10/08,SPY,S,BATS,26189
2010/10/08,SPY,S,CBOE,413635
2010/10/11,SPY,S,BATS,13159
2010/10/11,SPY,S,CBOE,233642
2010/10/12,SPY,S,BATS,25677
2010/10/12,SPY,S,CBOE,647060
2010/10/13,SPY,S,BATS,24221
2010/10/13,SPY,S,CBOE,567403
2010/10/14,SPY,S,BATS,21803
2010/10/14,SPY,S,CBOE,448793
2010/10/15,SPY,S,BATS,35673
2010/10/15,SPY,S,CBOE,553777
2010/10/18,SPY,S,BATS,13776
2010/10/18,SPY,S,CBOE,332011
2010/10/19,SPY,S,BATS,26525
2010/10/19,SPY,S,CBOE,345913
2010/10/20,SPY,S,BATS,22648
2010/10/20,SPY,S,CBOE,342173
2010/10/21,SPY,S,BATS,23513
2010/10/21,SPY,S,CBOE,393561
2010/10/22,SPY,S,BATS,17077
2010/10/22,SPY,S,CBOE,215841
2010/10/25,SPY,S,BATS,14252
2010/10/25,SPY,S,CBOE,223773
2010/10/26,SPY,S,BATS,19402
2010/10/26,SPY,S,CBOE,288933
2010/10/27,SPY,S,BATS,28108
2010/10/27,SPY,S,CBOE,274459
2010/10/28,SPY,S,BATS,23396
2010/10/28,SPY,S,CBOE,390518
2010/10/29,SPY,S,BATS,21398
2010/10/29,SPY,S,CBOE,357384
2010/11/01,SPY,S,BATS,19175
2010/11/01,SPY,S,CBOE,357111
2010/11/02,SPY,S,BATS,32484
2010/11/02,SPY,S,CBOE,325819
2010/11/03,SPY,S,BATS,34105
2010/11/03,SPY,S,CBOE,433504
2010/11/04,SPY,S,BATS,30192
2010/11/04,SPY,S,CBOE,457535
2010/11/05,SPY,S,BATS,18962
2010/11/05,SPY,S,CBOE,384819
2010/11/08,SPY,S,BATS,19210
2010/11/08,SPY,S,CBOE,212671
2010/11/09,SPY,S,BATS,27048
2010/11/09,SPY,S,CBOE,377901
2010/11/10,SPY,S,BATS,30547
2010/11/10,SPY,S,CBOE,326678
2010/11/11,SPY,S,BATS,17976
2010/11/11,SPY,S,CBOE,282511
2010/11/12,SPY,S,BATS,44775
2010/11/12,SPY,S,CBOE,475635
2010/11/15,SPY,S,BATS,20839
2010/11/15,SPY,S,CBOE,306454
2010/11/16,SPY,S,BATS,45007
2010/11/16,SPY,S,CBOE,562335
2010/11/17,SPY,S,BATS,27847
2010/11/17,SPY,S,CBOE,249690
2010/11/18,SPY,S,BATS,33665
2010/11/18,SPY,S,CBOE,514222
2010/11/19,SPY,S,BATS,34687
2010/11/19,SPY,S,CBOE,531351
2010/11/22,SPY,S,BATS,24216
2010/11/22,SPY,S,CBOE,224918
2010/11/23,SPY,S,BATS,30261
2010/11/23,SPY,S,CBOE,262831
2010/11/24,SPY,S,BATS,17848
2010/11/24,SPY,S,CBOE,318400
2010/11/26,SPY,S,BATS,19733
2010/11/26,SPY,S,CBOE,180773
2010/11/29,SPY,S,BATS,28349
2010/11/29,SPY,S,CBOE,259483
2010/11/30,SPY,S,BATS,16653
2010/11/30,SPY,S,CBOE,236281
2010/12/01,SPY,S,BATS,24450
2010/12/01,SPY,S,CBOE,248803
2010/12/02,SPY,S,BATS,21497
2010/12/02,SPY,S,CBOE,384941
2010/12/03,SPY,S,BATS,26942
2010/12/03,SPY,S,CBOE,307948
2010/12/06,SPY,S,BATS,14355
2010/12/06,SPY,S,CBOE,139296
2010/12/07,SPY,S,BATS,32633
2010/12/07,SPY,S,CBOE,289201
2010/12/08,SPY,S,BATS,23057
2010/12/08,SPY,S,CBOE,182273
2010/12/09,SPY,S,BATS,25475
2010/12/09,SPY,S,CBOE,204944
2010/12/10,SPY,S,BATS,35197
2010/12/10,SPY,S,CBOE,318278
2010/12/13,SPY,S,BATS,26420
2010/12/13,SPY,S,CBOE,264660
2010/12/14,SPY,S,BATS,39087
2010/12/14,SPY,S,CBOE,756655
2010/12/15,SPY,S,BATS,47324
2010/12/15,SPY,S,CBOE,216041
2010/12/16,SPY,S,BATS,43542
2010/12/16,SPY,S,CBOE,972867
2010/12/17,SPY,S,BATS,21930
2010/12/17,SPY,S,CBOE,335803
2010/12/20,SPY,S,BATS,19954
2010/12/20,SPY,S,CBOE,215561
2010/12/21,SPY,S,BATS,17148
2010/12/21,SPY,S,CBOE,279300
2010/12/22,SPY,S,BATS,15106
2010/12/22,SPY,S,CBOE,271821
2010/12/23,SPY,S,BATS,24151
2010/12/23,SPY,S,CBOE,293867
2010/12/27,SPY,S,BATS,13244
2010/12/27,SPY,S,CBOE,166340
2010/12/28,SPY,S,BATS,19160
2010/12/28,SPY,S,CBOE,169204
2010/12/29,SPY,S,BATS,16243
2010/12/29,SPY,S,CBOE,145397
2010/12/30,SPY,S,BATS,15058
2010/12/30,SPY,S,CBOE,138285
2010/12/31,SPY,S,BATS,12932
2010/12/31,SPY,S,CBOE,238627
2011/01/03,SPY,S,BATS,27040
2011/01/03,SPY,S,CBOE,357383
2011/01/04,SPY,S,BATS,31469
2011/01/04,SPY,S,CBOE,286387
2011/01/05,SPY,S,BATS,34426
2011/01/05,SPY,S,CBOE,298767
2011/01/06,SPY,S,BATS,45626
2011/01/06,SPY,S,CBOE,395849
2011/01/07,SPY,S,BATS,62740
2011/01/07,SPY,S,CBOE,606984
2011/01/10,SPY,S,BATS,39389
2011/01/10,SPY,S,CBOE,223159
2011/01/11,SPY,S,BATS,43811
2011/01/11,SPY,S,CBOE,201329
2011/01/12,SPY,S,BATS,78567
2011/01/12,SPY,S,CBOE,733647
2011/01/13,SPY,S,BATS,67413
2011/01/13,SPY,S,CBOE,292138
2011/01/14,SPY,S,BATS,59194
2011/01/14,SPY,S,CBOE,412759
2011/01/18,SPY,S,BATS,40222
2011/01/18,SPY,S,CBOE,514175
2011/01/19,SPY,S,BATS,60390
2011/01/19,SPY,S,CBOE,424331
2011/01/20,SPY,S,BATS,75044
2011/01/20,SPY,S,CBOE,494640
2011/01/21,SPY,S,BATS,70595
2011/01/21,SPY,S,CBOE,520474
2011/01/24,SPY,S,BATS,49554
2011/01/24,SPY,S,CBOE,272295
2011/01/25,SPY,S,BATS,43711
2011/01/25,SPY,S,CBOE,421344
2011/01/26,SPY,S,BATS,44960
2011/01/26,SPY,S,CBOE,225145
2011/01/27,SPY,S,BATS,41230
2011/01/27,SPY,S,CBOE,401475
2011/01/28,SPY,S,BATS,159701
2011/01/28,SPY,S,CBOE,694025
2011/01/31,SPY,S,BATS,50313
2011/01/31,SPY,S,CBOE,295156
2011/02/01,SPY,S,BATS,105266
2011/02/01,SPY,S,CBOE,808609
2011/02/02,SPY,S,BATS,40280
2011/02/02,SPY,S,CBOE,338393
2011/02/03,SPY,S,BATS,74500
2011/02/03,SPY,S,CBOE,348131
2011/02/04,SPY,S,BATS,66581
2011/02/04,SPY,S,CBOE,350608
2011/02/07,SPY,S,BATS,38814
2011/02/07,SPY,S,CBOE,304406
2011/02/08,SPY,S,BATS,50874
2011/02/08,SPY,S,CBOE,223906
2011/02/09,SPY,S,BATS,60881
2011/02/09,SPY,S,CBOE,359445
2011/02/10,SPY,S,BATS,64560
2011/02/10,SPY,S,CBOE,311711
2011/02/11,SPY,S,BATS,82375
2011/02/11,SPY,S,CBOE,380684
2011/02/14,SPY,S,BATS,41854
2011/02/14,SPY,S,CBOE,169046
2011/02/15,SPY,S,BATS,49260
2011/02/15,SPY,S,CBOE,535309
2011/02/16,SPY,S,BATS,78592
2011/02/16,SPY,S,CBOE,608216
2011/02/17,SPY,S,BATS,68069
2011/02/17,SPY,S,CBOE,336676
2011/02/18,SPY,S,BATS,86584
2011/02/18,SPY,S,CBOE,732999
2011/02/22,SPY,S,BATS,128290
2011/02/22,SPY,S,CBOE,375466
2011/02/23,SPY,S,BATS,117050
2011/02/23,SPY,S,CBOE,752814
2011/02/24,SPY,S,BATS,103177
2011/02/24,SPY,S,CBOE,466872
2011/02/25,SPY,S,BATS,101773
2011/02/25,SPY,S,CBOE,374444
2011/02/28,SPY,S,BATS,52597
2011/02/28,SPY,S,CBOE,258429
2011/03/01,SPY,S,BATS,83228
2011/03/01,SPY,S,CBOE,347741
2011/03/02,SPY,S,BATS,67182
2011/03/02,SPY,S,CBOE,339428
2011/03/03,SPY,S,BATS,88099
2011/03/03,SPY,S,CBOE,383712
2011/03/04,SPY,S,BATS,88589
2011/03/04,SPY,S,CBOE,419495
2011/03/07,SPY,S,BATS,68777
2011/03/07,SPY,S,CBOE,444228
2011/03/08,SPY,S,BATS,58277
2011/03/08,SPY,S,CBOE,376154
2011/03/09,SPY,S,BATS,52678
2011/03/09,SPY,S,CBOE,262402
2011/03/10,SPY,S,BATS,83580
2011/03/10,SPY,S,CBOE,780670
2011/03/11,SPY,S,BATS,60040
2011/03/11,SPY,S,CBOE,597329
2011/03/14,SPY,S,BATS,71659
2011/03/14,SPY,S,CBOE,393496
2011/03/15,SPY,S,BATS,157718
2011/03/15,SPY,S,CBOE,1168965
2011/03/16,SPY,S,BATS,193349
2011/03/16,SPY,S,CBOE,1095985
2011/03/17,SPY,S,BATS,108819
2011/03/17,SPY,S,CBOE,671438
2011/03/18,SPY,S,BATS,109295
2011/03/18,SPY,S,CBOE,821424
2011/03/21,SPY,S,BATS,53061
2011/03/21,SPY,S,CBOE,318848
2011/03/22,SPY,S,BATS,46109
2011/03/22,SPY,S,CBOE,168225
2011/03/23,SPY,S,BATS,135950
2011/03/23,SPY,S,CBOE,235241
2011/03/24,SPY,S,BATS,55222
2011/03/24,SPY,S,CBOE,341759
2011/03/25,SPY,S,BATS,68619
2011/03/25,SPY,S,CBOE,481096
2011/03/28,SPY,S,BATS,33868
2011/03/28,SPY,S,CBOE,348327
2011/03/29,SPY,S,BATS,39819
2011/03/29,SPY,S,CBOE,249662
